DTW,66.20,87.20,RSW,35.00,73.80,JFK
JFK,66.14,99.14,MCO,61.50,50.43,JFK
MCI,66.14,97.00,ATL,111.00,107.71,AVL
MCI,66.14,97.00,ATL,85.86,69.57,SDF
MCI,66.14,97.00,ATL,66.00,70.00,FSM
MCI,66.14,97.00,ATL,56.00,57.57,DHN
MCI,66.14,97.00,ATL,48.71,61.21,HOU
MCI,66.14,97.00,ATL,48.71,42.14,EYW
MCI,66.14,97.00,ATL,43.57,24.43,SYR
MCI,66.14,97.00,ATL,38.43,20.43,ORF
MCI,66.14,97.00,ATL,28.57,26.71,PNS
MCI,66.14,95.96,ATL,79.18,82.96,RSW
SJU,66.14,64.57,TPA,106.57,100.43,JFK
DEN,66.13,63.38,PHX,93.75,90.38,DEN
MCO,66.09,63.36,PHX,39.82,34.73,SAN
MCO,66.08,72.00,ATL,72.17,55.50,GSO
MCO,66.08,72.00,ATL,71.50,59.17,OAJ
PHL,66.07,96.14,FLL,37.93,36.00,SJU
RSW,66.00,173.00,PIT,173.00,184.00,RSW
RSW,66.00,173.00,PIT,156.00,179.00,ATL
RSW,66.00,173.00,PIT,52.00,40.00,DEN
RSW,66.00,173.00,PIT,26.00,22.00,DTW
RSW,66.00,173.00,PIT,23.00,27.00,CLT
ICT,66.00,125.00,ORD,164.00,163.00,SDF
ICT,66.00,125.00,ORD,109.00,103.00,BTV
ICT,66.00,125.00,ORD,106.00,92.00,ASE
ICT,66.00,125.00,ORD,88.00,78.00,LGA
ICT,66.00,125.00,ORD,63.00,46.00,PSP
ICT,66.00,125.00,ORD,54.00,40.00,IAH
ICT,66.00,125.00,ORD,49.00,25.00,HDN
ICT,66.00,125.00,ORD,46.00,43.00,SYR
ICT,66.00,125.00,ORD,44.00,57.00,PBI
ICT,66.00,125.00,ORD,41.00,36.00,CAK
ICT,66.00,125.00,ORD,36.00,33.00,HNL
ICT,66.00,125.00,ORD,35.50,39.50,ATL
ICT,66.00,125.00,ORD,35.00,36.00,JFK
ICT,66.00,125.00,ORD,35.00,23.00,FWA
ICT,66.00,125.00,ORD,34.00,28.00,HPN
ICT,66.00,125.00,ORD,29.00,43.33,RSW
PHL,66.00,98.00,FLL,83.00,81.00,RDU
MKE,66.00,89.00,ATL,84.67,75.33,OMA
MKE,66.00,89.00,ATL,70.67,64.67,DAB
MKE,66.00,89.00,ATL,29.33,21.00,BHM
FLL,66.00,86.00,CMH,217.00,233.00,ORD
FLL,66.00,86.00,CMH,79.00,86.00,ATL
FLL,66.00,86.00,CMH,51.00,49.00,TPA
FLL,66.00,86.00,CMH,31.00,28.00,STL
FLL,66.00,86.00,CMH,28.00,36.00,MDW
CLT,66.00,84.22,MCO,87.06,102.17,LAX
ATL,66.00,80.69,MCO,155.44,149.25,MKE
PIT,66.00,80.00,MCO,161.00,156.00,CVG
PIT,66.00,80.00,MCO,143.00,129.00,BUF
PIT,66.00,80.00,MCO,118.00,113.00,MKE
PIT,66.00,80.00,MCO,107.00,82.00,CLE
PIT,66.00,80.00,MCO,100.00,102.00,CAK
PIT,66.00,80.00,MCO,87.00,88.00,MSP
PIT,66.00,80.00,MCO,84.00,92.00,MEM
PIT,66.00,80.00,MCO,67.00,74.00,BHM
PIT,66.00,80.00,MCO,52.00,41.00,SYR
PIT,66.00,80.00,MCO,49.00,44.00,LGA
PIT,66.00,80.00,MCO,45.00,59.00,SLC
PIT,66.00,80.00,MCO,38.50,63.50,HOU
LIT,66.00,78.00,DEN,162.00,151.00,OAK
LIT,66.00,78.00,DEN,87.00,69.00,MIA
LIT,66.00,78.00,DEN,85.00,71.00,HOU
LIT,66.00,78.00,DEN,58.00,40.00,AZA
LIT,66.00,78.00,DEN,45.00,61.00,SGF
LIT,66.00,78.00,DEN,42.00,38.00,MSY
LIT,66.00,78.00,DEN,42.00,34.00,MAF
LIT,66.00,78.00,DEN,26.00,42.00,RKS
IND,66.00,77.20,ATL,70.90,63.20,CLT
IND,66.00,77.20,ATL,61.60,62.80,BTR
IND,66.00,77.20,ATL,56.40,64.60,SHV
IND,66.00,77.20,ATL,51.60,53.00,SFO
IND,66.00,77.20,ATL,43.40,25.20,MDW
IND,66.00,77.20,ATL,30.60,42.40,PHX
OAJ,66.00,75.67,ATL,76.00,57.33,GSO
OAJ,66.00,75.67,ATL,75.67,61.67,OAJ
OAJ,66.00,75.67,ATL,28.00,27.67,PNS
STL,66.00,73.00,ATL,39.00,25.00,PHF
STL,66.00,73.00,ATL,33.00,17.00,CHO
STL,66.00,73.00,ATL,27.00,42.00,ELP
STL,66.00,73.00,ATL,22.00,27.00,BNA
MIA,66.00,72.00,CLT,109.60,137.00,FLL
PVD,66.00,69.75,CLT,50.75,49.25,RIC
PVD,66.00,69.75,CLT,35.25,29.25,RDU
LAS,66.00,69.00,STL,270.00,306.00,JFK
LAS,66.00,69.00,STL,154.00,168.50,MSP
LAS,66.00,69.00,STL,124.00,150.00,OKC
LAS,66.00,69.00,STL,123.00,199.00,FLL
LAS,66.00,69.00,STL,119.00,146.00,SLC
LAS,66.00,69.00,STL,114.00,138.00,SAT
LAS,66.00,69.00,STL,113.67,149.33,MCO
LAS,66.00,69.00,STL,112.40,154.40,ATL
LAS,66.00,69.00,STL,107.67,118.00,LAS
LAS,66.00,69.00,STL,100.00,115.00,HOU
LAS,66.00,69.00,STL,99.00,118.50,MDW
LAS,66.00,69.00,STL,93.75,122.50,DEN
LAS,66.00,69.00,STL,90.00,104.00,MSY
LAS,66.00,69.00,STL,87.00,97.00,BOS
LAS,66.00,69.00,STL,82.67,102.67,DAL
LAS,66.00,69.00,STL,78.00,84.00,SFO
LAS,66.00,69.00,STL,75.67,90.00,PHX
LAS,66.00,69.00,STL,75.50,99.00,OMA
LAS,66.00,69.00,STL,72.00,86.00,RSW
LAS,66.00,69.00,STL,71.50,102.00,TPA
LAS,66.00,69.00,STL,71.00,79.00,BHM
LAS,66.00,69.00,STL,60.00,82.00,PHL
LAS,66.00,69.00,STL,57.00,85.00,SDF
LAS,66.00,69.00,STL,50.00,72.00,MIA
LAS,66.00,69.00,STL,49.00,73.00,CVG
LAS,66.00,69.00,STL,46.33,71.00,MCI
LAS,66.00,69.00,STL,45.00,71.00,ECP
LAS,66.00,69.00,STL,45.00,58.00,RDU
LAS,66.00,69.00,STL,42.33,76.33,DTW
LAS,66.00,69.00,STL,38.00,63.00,CMH
LAS,66.00,69.00,STL,37.00,68.33,DFW
LAS,66.00,69.00,STL,34.00,72.67,EWR
LAS,66.00,69.00,STL,33.00,76.00,BWI
LAS,66.00,69.00,STL,29.00,51.00,ORD
LAS,66.00,69.00,STL,28.00,32.00,TUL
LAS,66.00,69.00,STL,27.50,43.00,LAX
LAS,66.00,69.00,STL,27.00,52.00,DCA
LAS,66.00,69.00,STL,21.00,48.00,LGA
LAS,66.00,69.00,STL,16.00,34.00,SEA
MIA,66.00,68.00,PHL,272.00,275.00,RDU
ASE,66.00,68.00,DEN,181.00,166.00,BHM
ASE,66.00,68.00,DEN,154.00,153.00,SHV
ASE,66.00,68.00,DEN,100.00,90.00,HSV
MIA,66.00,68.00,PHL,89.00,49.00,MSP
ASE,66.00,68.00,DEN,88.00,78.00,MSO
ASE,66.00,68.00,DEN,56.00,63.00,FSD
ASE,66.00,68.00,DEN,41.00,38.00,HDN
ASE,66.00,68.00,DEN,33.00,30.00,MLI
ASE,66.00,68.00,DEN,25.00,61.00,CLT
CRP,66.00,64.00,IAH,238.00,221.00,GSP
CRP,66.00,64.00,IAH,85.00,81.00,JAX
CRP,66.00,64.00,IAH,66.00,59.00,SAN
CRP,66.00,64.00,IAH,43.00,26.00,IND
CRP,66.00,64.00,IAH,18.00,36.00,PBI
CRP,66.00,64.00,IAH,17.00,26.00,IAD
GJT,66.00,63.40,DEN,100.00,110.00,MEM
JFK,66.00,61.75,TPA,149.75,167.75,FLL
JFK,66.00,61.75,TPA,75.00,74.00,BNA
JFK,66.00,61.75,TPA,67.25,76.00,DCA
FLL,66.00,61.00,JFK,65.00,71.00,RDU
FLL,66.00,61.00,JFK,28.00,53.00,AUS
TYS,66.00,59.00,ORD,173.00,164.00,ALB
IAH,66.00,59.00,SAN,56.50,51.50,DEN
IAH,66.00,59.00,SAN,55.00,23.00,IAH
IAH,66.00,59.00,SAN,53.00,50.00,MDW
IAH,66.00,59.00,SAN,39.33,33.67,PHX
IAH,66.00,59.00,SAN,38.50,28.50,SFO
TYS,66.00,59.00,ORD,38.00,33.00,EVV
TYS,66.00,59.00,ORD,37.00,42.00,SJU
IAH,66.00,59.00,SAN,35.67,30.00,OAK
IAH,66.00,59.00,SAN,34.00,24.00,DFW
IAH,66.00,59.00,SAN,30.00,35.00,SEA
IAH,66.00,59.00,SAN,28.50,24.50,SMF
IAH,66.00,59.00,SAN,28.00,17.00,SJC
CLE,66.00,58.00,MKE,63.00,74.00,TPA
CLE,66.00,58.00,MKE,24.00,48.00,MSY
PSP,66.00,57.00,PHX,192.00,180.00,AUS
PSP,66.00,57.00,PHX,142.00,154.00,MIA
PSP,66.00,57.00,PHX,114.50,105.50,SFO
PSP,66.00,57.00,PHX,88.00,66.00,BOS
PSP,66.00,57.00,PHX,87.00,91.00,SEA
PSP,66.00,57.00,PHX,80.00,76.50,DEN
PSP,66.00,57.00,PHX,80.00,67.00,TPA
ORD,66.00,57.00,SGF,79.00,68.00,ATL
PSP,66.00,57.00,PHX,72.00,59.33,BUR
PSP,66.00,57.00,PHX,69.50,58.00,OAK
PSP,66.00,57.00,PHX,67.00,95.00,BOI
PSP,66.00,57.00,PHX,60.33,55.00,ONT
PSP,66.00,57.00,PHX,60.00,60.00,ORD
PSP,66.00,57.00,PHX,58.00,58.50,SMF
PSP,66.00,57.00,PHX,56.00,45.00,OKC
PSP,66.00,57.00,PHX,54.75,45.00,ABQ
PSP,66.00,57.00,PHX,53.00,46.00,LAX
PSP,66.00,57.00,PHX,48.50,35.50,JFK
PSP,66.00,57.00,PHX,48.00,26.00,EWR
PSP,66.00,57.00,PHX,42.00,35.00,SJC
PSP,66.00,57.00,PHX,41.00,34.00,SNA
PSP,66.00,57.00,PHX,41.00,29.00,LGB
PSP,66.00,57.00,PHX,38.00,33.33,SLC
PSP,66.00,57.00,PHX,37.33,36.67,LAS
PSP,66.00,57.00,PHX,37.00,31.60,SAN
PSP,66.00,57.00,PHX,33.00,37.00,MRY
PSP,66.00,57.00,PHX,32.00,48.00,HNL
PSP,66.00,57.00,PHX,32.00,35.67,PDX
PSP,66.00,57.00,PHX,30.00,23.00,RNO
PSP,66.00,57.00,PHX,27.00,22.00,STL
PSP,66.00,57.00,PHX,26.00,24.00,DFW
PSP,66.00,57.00,PHX,26.00,19.00,LIT
PSP,66.00,57.00,PHX,25.00,19.50,FLL
PSP,66.00,57.00,PHX,23.00,25.00,PHL
PSP,66.00,57.00,PHX,20.00,18.00,YUM
RDU,66.00,55.67,BOS,193.00,212.00,ATL
RDU,66.00,55.67,BOS,156.00,158.00,BUF
RDU,66.00,55.67,BOS,141.00,136.00,MKE
RDU,66.00,55.67,BOS,131.00,121.00,CLT
RDU,66.00,55.67,BOS,128.00,131.00,RIC
RDU,66.00,55.67,BOS,119.00,121.00,MCO
RDU,66.00,55.67,BOS,110.00,108.00,RDU
RDU,66.00,55.67,BOS,83.00,73.00,SJU
RDU,66.00,55.67,BOS,77.00,73.00,CAK
RDU,66.00,55.67,BOS,73.00,49.00,SFO
RDU,66.00,55.67,BOS,63.50,59.00,BWI
RDU,66.00,55.67,BOS,45.00,25.00,PHX
RDU,66.00,55.67,BOS,37.00,24.00,ORD
RDU,66.00,55.67,BOS,30.00,36.00,DFW
RDU,66.00,55.67,BOS,30.00,28.00,EWR
DEN,66.00,54.86,MIA,110.71,129.57,JAX
CLT,66.00,53.00,PIT,173.00,184.00,RSW
JAX,66.00,53.00,ORD,109.00,103.00,BTV
JAX,66.00,53.00,ORD,88.00,78.00,LGA
JAX,66.00,53.00,ORD,73.00,71.00,IND
ATL,66.00,53.00,MSN,46.00,69.00,DTW
JAX,66.00,53.00,ORD,35.00,23.00,FWA
CLT,66.00,53.00,PIT,26.00,22.00,DTW
JAX,66.00,53.00,ORD,18.50,30.50,RSW
SFO,66.00,51.00,SAT,113.00,115.00,DEN
SFO,66.00,51.00,SAT,92.00,70.00,MCO
SFO,66.00,51.00,SAT,51.00,44.00,DAL
SFO,66.00,51.00,SAT,50.00,29.00,IAD
SFO,66.00,51.00,SAT,46.00,34.00,MDW
SFO,66.00,51.00,SAT,41.00,21.00,BNA
SFO,66.00,51.00,SAT,36.00,22.00,DFW
SFO,66.00,51.00,SAT,32.00,31.00,SAN
SFO,66.00,51.00,SAT,31.00,42.00,HOU
MDW,66.00,48.00,LAS,88.33,80.67,SFO
MDW,66.00,48.00,LAS,65.67,61.33,SJC
MDW,66.00,48.00,LAS,53.67,50.33,ONT
MDW,66.00,48.00,LAS,42.33,36.33,PHX
MDW,66.00,48.00,LAS,38.67,31.33,RNO
MDW,66.00,48.00,LAS,34.33,34.67,SLC
JFK,66.00,41.00,DCA,267.00,298.00,ATL
JFK,66.00,41.00,DCA,193.00,177.00,DTW
JFK,66.00,41.00,DCA,82.00,76.00,CLT
JFK,66.00,41.00,DCA,76.00,94.00,TPA
JFK,66.00,41.00,DCA,61.00,63.00,RDU
JFK,66.00,41.00,DCA,59.00,70.00,MCO
JFK,66.00,41.00,DCA,22.00,20.00,DFW
TPA,65.91,71.27,PHL,71.82,62.09,ORD
AMA,65.90,81.40,DEN,102.60,110.30,BUR
AMA,65.90,81.40,DEN,84.50,112.80,CID
AMA,65.90,81.40,DEN,77.60,82.10,OMA
AMA,65.90,81.40,DEN,47.30,39.10,EWR
AMA,65.90,81.40,DEN,39.40,34.60,SMF
AMA,65.90,81.40,DEN,26.80,37.10,RAP
SRQ,65.86,72.29,ATL,140.86,131.00,CAE
SRQ,65.86,72.29,ATL,132.57,106.29,ROC
SRQ,65.86,72.29,ATL,68.29,71.43,BTR
CLT,65.83,84.08,MCO,169.67,146.67,PVD
CLT,65.83,84.08,MCO,104.33,109.83,BNA
SLC,65.83,61.50,DEN,41.33,37.17,SMF
SLC,65.83,61.50,DEN,25.00,38.50,RAP
FLL,65.80,105.80,DEN,102.60,106.70,MCI
FLL,65.80,105.80,DEN,77.40,81.00,OKC
FLL,65.80,105.80,DEN,77.20,83.00,STL
FLL,65.80,105.80,DEN,45.00,47.60,COS
FLL,65.80,105.80,DEN,44.80,44.60,ONT
FLL,65.80,105.80,DEN,27.40,25.00,TUS
FLL,65.80,105.80,DEN,26.80,45.20,ORD
FLL,65.80,105.80,DEN,23.20,19.20,IAH
FLL,65.80,105.80,DEN,22.60,39.60,RAP
CLT,65.78,64.11,BWI,47.33,42.11,MHT
SRQ,65.75,73.50,ATL,86.58,85.58,VPS
SRQ,65.75,73.50,ATL,33.17,38.92,LAS
MKE,65.75,71.75,STL,98.00,127.50,MCO
MKE,65.75,71.75,STL,51.75,75.25,MCI
RSW,65.75,71.25,JFK,47.75,35.75,DCA
FLL,65.71,65.71,CLT,103.86,112.00,ATL
FLL,65.71,65.71,CLT,68.57,71.57,BWI
LGA,65.68,78.42,MIA,36.89,72.53,ORD
DTW,65.67,92.00,FLL,98.33,126.00,BOS
JFK,65.67,91.33,MCO,70.00,44.00,BDL
RDU,65.67,72.00,BNA,71.67,80.00,DEN
RDU,65.67,72.00,BNA,57.00,60.00,TPA
RDU,65.67,72.00,BNA,43.67,39.33,MCO
DEN,65.67,65.00,BNA,137.33,143.67,MSY
DEN,65.67,65.00,BNA,71.67,80.00,DEN
DEN,65.67,65.00,BNA,57.00,60.00,TPA
DEN,65.67,65.00,BNA,43.67,39.33,MCO
CLT,65.67,60.33,BWI,68.00,65.33,CLT
CLT,65.67,36.33,ORD,148.67,150.33,SBN
CLT,65.67,36.33,ORD,128.67,117.67,GRR
CLT,65.67,36.33,ORD,66.67,57.33,LAX
CLT,65.67,36.33,ORD,58.67,59.00,IAD
RSW,65.60,180.80,ORD,52.20,56.00,DTW
RSW,65.60,180.80,ORD,39.00,33.80,EWR
CLE,65.60,88.60,ATL,48.00,60.40,HOU
CLE,65.60,88.60,ATL,34.80,42.40,MOB
SRQ,65.60,75.20,ATL,83.80,57.20,BOS
SRQ,65.60,75.20,ATL,81.40,65.00,CLE
SRQ,65.60,75.20,ATL,80.60,74.20,DAB
SRQ,65.60,75.20,ATL,80.60,72.40,OMA
SRQ,65.60,75.20,ATL,72.20,69.20,EVV
SRQ,65.60,75.20,ATL,54.40,57.80,SNA
SRQ,65.60,75.20,ATL,52.80,40.00,BDL
SRQ,65.60,75.20,ATL,52.40,51.20,SFO
SRQ,65.60,75.20,ATL,42.60,25.00,MDW
ROC,65.60,58.00,ORD,31.60,32.40,CLE
ATL,65.60,53.00,CLE,69.00,59.60,IAH
ATL,65.60,53.00,CLE,37.80,24.00,MDW
HOU,65.58,57.75,ATL,91.42,90.25,VPS
TPA,65.50,81.11,ATL,50.43,42.43,STL
BUF,65.50,77.50,FLL,372.00,441.00,HOU
BUF,65.50,77.50,FLL,248.00,308.00,JAX
BUF,65.50,77.50,FLL,247.00,333.00,RIC
BUF,65.50,77.50,FLL,190.50,230.50,LAX
BUF,65.50,77.50,FLL,182.00,228.00,TPA
BUF,65.50,77.50,FLL,171.50,176.50,DCA
BUF,65.50,77.50,FLL,147.00,140.00,ISP
BUF,65.50,77.50,FLL,135.00,184.00,MKE
BUF,65.50,77.50,FLL,130.00,176.00,SWF
BUF,65.50,77.50,FLL,128.40,153.00,BWI
BUF,65.50,77.50,FLL,123.33,172.00,MDW
BUF,65.50,77.50,FLL,123.00,230.00,PIT
BUF,65.50,77.50,FLL,123.00,140.50,BNA
BUF,65.50,77.50,FLL,117.00,183.10,ATL
BUF,65.50,77.50,FLL,114.00,150.00,CLT
BUF,65.50,77.50,FLL,110.00,136.00,BOS
BUF,65.50,77.50,FLL,109.00,93.00,MHT
BUF,65.50,77.50,FLL,108.25,156.50,DEN
BUF,65.50,77.50,FLL,103.50,150.50,PHX
BUF,65.50,77.50,FLL,95.00,224.00,MCI
BUF,65.50,77.50,FLL,92.00,98.50,PHL
BUF,65.50,77.50,FLL,90.50,91.50,BDL
BUF,65.50,77.50,FLL,84.00,78.50,BUF
BUF,65.50,77.50,FLL,79.00,183.00,IAD
BUF,65.50,77.50,FLL,77.50,109.00,AUS
BUF,65.50,77.50,FLL,75.00,79.00,PVD
BUF,65.50,77.50,FLL,72.80,130.00,EWR
BUF,65.50,77.50,FLL,72.00,127.50,MSP
BUF,65.50,77.50,FLL,70.40,94.40,LGA
BUF,65.50,77.50,FLL,66.00,86.00,CMH
BUF,65.50,77.50,FLL,65.33,98.67,DTW
BUF,65.50,77.50,FLL,62.20,64.40,JFK
BUF,65.50,77.50,FLL,49.50,101.50,ORD
BUF,65.50,77.50,FLL,40.25,41.00,SJU
BUF,65.50,77.50,FLL,38.00,42.00,DFW
BUF,65.50,77.50,FLL,28.00,133.00,HPN
BUF,65.50,77.50,FLL,28.00,102.00,SFO
BUF,65.50,77.50,FLL,21.00,133.00,MEM
SGF,65.50,69.50,ORD,95.50,100.50,XNA
SGF,65.50,69.50,ORD,94.75,90.25,ATW
ATL,65.50,69.50,MSY,82.47,82.93,DAL
SGF,65.50,69.50,ORD,68.25,40.00,SFO
SGF,65.50,69.50,ORD,55.00,48.00,LAN
SGF,65.50,69.50,ORD,47.00,46.25,BUF
LAS,65.50,67.50,SLC,60.00,56.00,LWS
LAS,65.50,67.50,SLC,48.00,50.00,PDX
LAS,65.50,67.50,SLC,48.00,37.00,GEG
LAS,65.50,67.50,SLC,39.00,26.00,PHX
LAS,65.50,67.50,SLC,28.00,36.00,PSC
DEN,65.50,63.67,PHX,23.00,20.25,FLL
OMA,65.50,62.00,DEN,258.75,257.00,BNA
OMA,65.50,62.00,DEN,98.00,106.75,MEM
SLC,65.50,61.25,DEN,54.50,55.25,MSP
ORD,65.50,57.00,PHL,72.00,58.00,MHT
ORD,65.50,57.00,PHL,57.00,58.00,DTW
ORD,65.50,49.00,PHX,142.00,154.00,MIA
ORD,65.50,49.00,PHX,88.00,66.00,BOS
ORD,65.50,49.00,PHX,80.00,67.00,TPA
ORD,65.50,49.00,PHX,60.00,60.00,ORD
ORD,65.50,49.00,PHX,48.00,26.00,EWR
ORD,65.50,49.00,PHX,21.00,21.00,FLL
LGA,65.43,78.57,MIA,48.43,48.71,SJU
TPA,65.41,80.76,ATL,44.12,51.00,SHV
ATL,65.40,79.40,TPA,88.00,109.00,SAT
ATL,65.40,79.40,TPA,70.00,79.00,MCI
ATL,65.40,79.40,TPA,57.00,63.00,ORD
ATL,65.40,79.40,TPA,39.00,66.00,PHX
LGA,65.40,78.28,MIA,133.40,180.40,ATL
PHL,65.40,67.80,ATL,82.80,64.80,LGA
FLL,65.33,98.67,DTW,101.00,64.00,SLC
FLL,65.33,98.67,DTW,66.00,57.00,ELM
FLL,65.33,98.67,DTW,37.00,39.00,ROC
FLL,65.33,98.67,DTW,31.00,28.00,AVP
FLL,65.33,98.67,DTW,29.00,23.00,CLE
BWI,65.33,77.33,FLL,78.00,145.33,MSP
CLT,65.30,74.60,ATL,175.80,170.50,MIA
HNL,65.25,76.25,KOA,68.00,36.00,SFO
DEN,65.22,61.67,SMF,106.22,97.00,LAX
DEN,65.22,54.33,MIA,123.22,150.22,MCO
DEN,65.22,54.33,MIA,77.89,90.00,JFK
DEN,65.22,54.33,MIA,69.67,88.78,BOS
DEN,65.22,54.33,MIA,44.00,42.44,SJU
MCI,65.21,94.62,ATL,83.43,86.86,TPA
PBI,65.20,100.40,CLT,109.60,137.00,FLL
MSY,65.20,59.40,ATL,48.00,60.40,HOU
DTW,65.14,86.14,RSW,100.57,125.43,MDW
DTW,65.14,86.14,RSW,33.00,99.29,CLT
MCI,65.12,94.50,ATL,138.73,140.19,MIA
TPA,65.09,80.14,ATL,139.59,112.59,ROC
TPA,65.09,80.14,ATL,76.32,58.68,MKE
IAD,65.08,52.62,LAX,31.85,31.23,LAS
SRQ,65.00,116.00,DTW,299.00,295.00,IAD
SRQ,65.00,116.00,DTW,132.00,131.50,MCO
SRQ,65.00,116.00,DTW,113.00,80.50,LAS
SRQ,65.00,116.00,DTW,102.00,102.00,CHA
SRQ,65.00,116.00,DTW,101.00,64.00,SLC
SRQ,65.00,116.00,DTW,98.00,110.50,FLL
SRQ,65.00,116.00,DTW,86.00,83.00,DCA
SRQ,65.00,116.00,DTW,85.00,83.00,PHL
SRQ,65.00,116.00,DTW,81.00,75.00,DEN
SRQ,65.00,116.00,DTW,70.00,56.00,CLT
SRQ,65.00,116.00,DTW,70.00,56.00,GRR
SRQ,65.00,116.00,DTW,66.00,57.00,ELM
SRQ,65.00,116.00,DTW,62.00,59.00,ORD
SRQ,65.00,116.00,DTW,57.50,55.00,LGA
SRQ,65.00,116.00,DTW,55.00,56.00,RSW
SRQ,65.00,116.00,DTW,53.00,51.00,RDU
SRQ,65.00,116.00,DTW,46.50,45.00,BNA
