config,seqno,query,duration
"trenzvmbig_12mo_3x",160,"q15",133.828000
"trenzvmbig_12mo_3x",161,"q18",416.743000
"trenzvmbig_12mo_3x",162,"q05",224.394000
"trenzvmbig_12mo_3x",163,"q12",529.053000
"trenzvmbig_12mo_3x",164,"q11",101.649000
"trenzvmbig_12mo_3x",165,"q08",3949.817000
"trenzvmbig_12mo_3x",166,"q03",355.924000
"trenzvmbig_12mo_3x",167,"q02",23793.359000
"trenzvmbig_12mo_3x",168,"q06",447.857000
"trenzvmbig_12mo_3x",169,"q01",536.835000
"trenzvmbig_12mo_3x",170,"q02",18721.971000
"trenzvmbig_12mo_3x",171,"q04",102.554000
"trenzvmbig_12mo_3x",172,"q18",397.997000
"trenzvmbig_12mo_3x",173,"q03",362.173000
"trenzvmbig_12mo_3x",174,"q08",3526.083000
"trenzvmbig_12mo_3x",175,"q12",360.559000
"trenzvmbig_12mo_3x",176,"q11",101.918000
"trenzvmbig_12mo_3x",177,"q06",483.985000
"trenzvmbig_12mo_3x",178,"q14",1546.086000
"trenzvmbig_12mo_3x",179,"q16",1271.297000
"trenzvmbig_12mo_3x",180,"q15",126.998000
"trenzvmbig_12mo_3x",181,"q05",256.238000
"trenzvmbig_12mo_3x",182,"q13",59.056000
"trenzvmbig_12mo_3x",183,"q16",997.607000
"trenzvmbig_12mo_3x",184,"q12",355.831000
"trenzvmbig_12mo_3x",185,"q15",133.720000
"trenzvmbig_12mo_3x",186,"q18",419.243000
"trenzvmbig_12mo_3x",187,"q08",4161.680000
"trenzvmbig_12mo_3x",188,"q02",22704.918000
"trenzvmbig_12mo_3x",189,"q06",474.720000
"trenzvmbig_12mo_3x",190,"q11",106.924000
"trenzvmbig_12mo_3x",191,"q05",214.513000
"trenzvmbig_12mo_3x",192,"q04",94.688000
"trenzvmbig_12mo_3x",193,"q13",53.289000
"trenzvmbig_12mo_3x",194,"q03",418.256000
"trenzvmbig_12mo_3x",195,"q14",1746.062000
"trenzvmbig_12mo_3x",196,"q01",537.074000
"trenzvmbig_12mo_3x",197,"q01",525.825000
"trenzvmbig_12mo_3x",198,"q04",94.599000
"trenzvmbig_12mo_3x",199,"q03",416.514000
"trenzvmbig_12mo_3x",200,"q14",1736.636000
"trenzvmbig_12mo_3x",201,"q06",446.494000
"trenzvmbig_12mo_3x",202,"q18",376.862000
"trenzvmbig_12mo_3x",203,"q05",216.507000
"trenzvmbig_12mo_3x",204,"q15",111.885000
"trenzvmbig_12mo_3x",205,"q12",349.313000
"trenzvmbig_12mo_3x",206,"q16",1006.060000
"trenzvmbig_12mo_3x",207,"q11",114.644000
"trenzvmbig_12mo_3x",208,"q08",4280.834000
"trenzvmbig_12mo_3x",209,"q02",27802.475000
"trenzvmbig_12mo_3x",210,"q13",270.829000
"trenzvmbig_12mo_3x",211,"q02",22636.668000
"trenzvmbig_12mo_3x",212,"q05",221.822000
"trenzvmbig_12mo_3x",213,"q08",4168.853000
"trenzvmbig_12mo_3x",214,"q12",366.007000
"trenzvmbig_12mo_3x",215,"q11",107.409000
"trenzvmbig_12mo_3x",216,"q14",1570.465000
"trenzvmbig_12mo_3x",217,"q04",101.400000
"trenzvmbig_12mo_3x",218,"q03",418.738000
"trenzvmbig_12mo_3x",219,"q06",511.094000
"trenzvmbig_12mo_3x",220,"q01",518.509000
"trenzvmbig_12mo_3x",221,"q15",323.228000
"trenzvmbig_12mo_3x",222,"q13",260.803000
"trenzvmbig_12mo_3x",223,"q16",1007.945000
"trenzvmbig_12mo_3x",224,"q18",403.803000
"trenzvmbig_12mo_3x",225,"q01",531.028000
"trenzvmbig_12mo_3x",226,"q16",1018.583000
"trenzvmbig_12mo_3x",227,"q13",71.178000
"trenzvmbig_12mo_3x",228,"q08",3993.501000
"trenzvmbig_12mo_3x",229,"q02",19332.024000
"trenzvmbig_12mo_3x",230,"q12",346.721000
"trenzvmbig_12mo_3x",231,"q18",464.760000
"trenzvmbig_12mo_3x",232,"q05",215.829000
"trenzvmbig_12mo_3x",233,"q03",330.251000
"trenzvmbig_12mo_3x",234,"q15",118.190000
"trenzvmbig_12mo_3x",235,"q06",484.767000
"trenzvmbig_12mo_3x",236,"q14",1559.954000
"trenzvmbig_12mo_3x",237,"q11",314.557000
"trenzvmbig_12mo_3x",238,"q04",94.678000
"trenzvmbig_12mo_3x",239,"q14",1554.495000
"trenzvmbig_12mo_3x",240,"q16",1005.133000
"trenzvmbig_12mo_3x",241,"q12",348.654000
"trenzvmbig_12mo_3x",242,"q03",417.577000
"trenzvmbig_12mo_3x",243,"q08",3436.663000
"trenzvmbig_12mo_3x",244,"q18",400.201000
"trenzvmbig_12mo_3x",245,"q04",298.910000
"trenzvmbig_12mo_3x",246,"q11",103.176000
"trenzvmbig_12mo_3x",247,"q06",444.571000
"trenzvmbig_12mo_3x",248,"q01",531.574000
"trenzvmbig_12mo_3x",249,"q05",208.505000
"trenzvmbig_12mo_3x",250,"q13",258.267000
"trenzvmbig_12mo_3x",251,"q02",16869.891000
"trenzvmbig_12mo_3x",252,"q15",123.584000
"trenzvmbig_12mo_3x",253,"q18",438.117000
"trenzvmbig_12mo_3x",254,"q03",330.791000
"trenzvmbig_12mo_3x",255,"q15",119.472000
"trenzvmbig_12mo_3x",256,"q06",431.619000
"trenzvmbig_12mo_3x",257,"q01",560.548000
"trenzvmbig_12mo_3x",258,"q05",232.286000
"trenzvmbig_12mo_3x",259,"q11",90.458000
"trenzvmbig_12mo_3x",260,"q04",96.141000
"trenzvmbig_12mo_3x",261,"q02",22372.336000
"trenzvmbig_12mo_3x",262,"q12",562.305000
"trenzvmbig_12mo_3x",263,"q14",1614.140000
"trenzvmbig_12mo_3x",264,"q08",3830.416000
"trenzvmbig_12mo_3x",265,"q13",54.950000
"trenzvmbig_12mo_3x",266,"q16",1022.659000
"trenzvmbig_12mo_3x",267,"q12",624.731000
"trenzvmbig_12mo_3x",268,"q01",527.577000
"trenzvmbig_12mo_3x",269,"q03",406.994000
"trenzvmbig_12mo_3x",270,"q15",115.295000
"trenzvmbig_12mo_3x",271,"q16",1067.887000
"trenzvmbig_12mo_3x",272,"q08",4095.938000
"trenzvmbig_12mo_3x",273,"q11",101.707000
"trenzvmbig_12mo_3x",274,"q14",1608.813000
"trenzvmbig_12mo_3x",275,"q02",18086.570000
"trenzvmbig_12mo_3x",276,"q05",218.501000
"trenzvmbig_12mo_3x",277,"q04",106.332000
"trenzvmbig_12mo_3x",278,"q13",55.181000
"trenzvmbig_12mo_3x",279,"q18",424.808000
"trenzvmbig_12mo_3x",280,"q06",443.911000
"trenzvmbig_12mo_3x",281,"q14",1694.270000
"trenzvmbig_12mo_3x",282,"q13",59.651000
"trenzvmbig_12mo_3x",283,"q11",118.530000
"trenzvmbig_12mo_3x",284,"q06",478.771000
"trenzvmbig_12mo_3x",285,"q15",109.816000
"trenzvmbig_12mo_3x",286,"q05",240.549000
"trenzvmbig_12mo_3x",287,"q01",543.258000
"trenzvmbig_12mo_3x",288,"q12",334.708000
"trenzvmbig_12mo_3x",289,"q04",93.572000
"trenzvmbig_12mo_3x",290,"q03",427.471000
"trenzvmbig_12mo_3x",291,"q08",3685.459000
"trenzvmbig_12mo_3x",292,"q16",987.974000
"trenzvmbig_12mo_3x",293,"q02",17873.651000
"trenzvmbig_12mo_3x",294,"q18",414.147000
"trenzvmbig_12mo_3x",295,"q12",362.222000
"trenzvmbig_12mo_3x",296,"q01",562.275000
"trenzvmbig_12mo_3x",297,"q05",221.181000
"trenzvmbig_12mo_3x",298,"q04",107.187000
"trenzvmbig_12mo_3x",299,"q18",403.152000
"trenzvmbig_12mo_3x",300,"q13",58.449000
"trenzvmbig_12mo_3x",301,"q03",412.582000
"trenzvmbig_12mo_3x",302,"q02",20272.457000
"trenzvmbig_12mo_3x",303,"q15",112.787000
"trenzvmbig_12mo_3x",304,"q08",4257.460000
"trenzvmbig_12mo_3x",305,"q06",431.003000
"trenzvmbig_12mo_3x",306,"q16",906.844000
"trenzvmbig_12mo_3x",307,"q11",102.644000
"trenzvmbig_12mo_3x",308,"q14",1913.199000
"trenzvmbig_12mo_3x",309,"q04",95.579000
"trenzvmbig_12mo_3x",310,"q12",357.561000
"trenzvmbig_12mo_3x",311,"q06",472.223000
"trenzvmbig_12mo_3x",312,"q15",112.077000
"trenzvmbig_12mo_3x",313,"q14",1727.315000
"trenzvmbig_12mo_3x",314,"q05",226.643000
"trenzvmbig_12mo_3x",315,"q02",18790.228000
"trenzvmbig_12mo_3x",316,"q03",434.025000
"trenzvmbig_12mo_3x",317,"q16",896.298000
"trenzvmbig_12mo_3x",318,"q08",4035.163000
"trenzvmbig_12mo_3x",319,"q01",540.517000
"trenzvmbig_12mo_3x",320,"q11",102.915000
"trenzvmbig_12mo_3x",321,"q18",415.415000
"trenzvmbig_12mo_3x",322,"q13",54.243000
"trenzvmbig_12mo_3x",323,"q12",352.645000
"trenzvmbig_12mo_3x",324,"q06",397.845000
"trenzvmbig_12mo_3x",325,"q14",1594.137000
"trenzvmbig_12mo_3x",326,"q03",416.337000
"trenzvmbig_12mo_3x",327,"q08",3460.780000
"trenzvmbig_12mo_3x",328,"q13",53.620000
"trenzvmbig_12mo_3x",329,"q04",94.394000
"trenzvmbig_12mo_3x",330,"q05",212.600000
"trenzvmbig_12mo_3x",331,"q16",997.276000
"trenzvmbig_12mo_3x",332,"q15",106.298000
"trenzvmbig_12mo_3x",333,"q02",27208.696000
"trenzvmbig_12mo_3x",334,"q18",350.949000
"trenzvmbig_12mo_3x",335,"q11",108.076000
"trenzvmbig_12mo_3x",336,"q01",541.050000
"trenzvmbig_12mo_3x",337,"q01",535.034000
