config,seqno,query,duration
"trenz1-mo3-2017-07-25",2206,"q18",101.102000
"trenz1-mo3-2017-07-25",2207,"q08",874.538000
"trenz1-mo3-2017-07-25",2208,"q13",13.068000
"trenz1-mo3-2017-07-25",2209,"q12",84.127000
"trenz1-mo3-2017-07-25",2210,"q15",40.521000
"trenz1-mo3-2017-07-25",2211,"q01",105.761000
"trenz1-mo3-2017-07-25",2212,"q04",20.899000
"trenz1-mo3-2017-07-25",2213,"q02",676.340000
"trenz1-mo3-2017-07-25",2214,"q06",104.045000
"trenz1-mo3-2017-07-25",2215,"q08",878.258000
"trenz1-mo3-2017-07-25",2216,"q15",41.247000
"trenz1-mo3-2017-07-25",2217,"q01",115.211000
"trenz1-mo3-2017-07-25",2218,"q04",20.224000
"trenz1-mo3-2017-07-25",2219,"q18",92.280000
"trenz1-mo3-2017-07-25",2220,"q14",217.524000
"trenz1-mo3-2017-07-25",2221,"q03",66.547000
"trenz1-mo3-2017-07-25",2222,"q16",184.326000
"trenz1-mo3-2017-07-25",2223,"q11",29.932000
"trenz1-mo3-2017-07-25",2224,"q13",13.181000
"trenz1-mo3-2017-07-25",2225,"q05",55.382000
"trenz1-mo3-2017-07-25",2226,"q12",75.909000
"trenz1-mo3-2017-07-25",2227,"q14",216.924000
"trenz1-mo3-2017-07-25",2228,"q06",97.255000
"trenz1-mo3-2017-07-25",2229,"q04",19.425000
"trenz1-mo3-2017-07-25",2230,"q03",68.163000
"trenz1-mo3-2017-07-25",2231,"q08",874.789000
"trenz1-mo3-2017-07-25",2232,"q11",30.095000
"trenz1-mo3-2017-07-25",2233,"q18",80.722000
"trenz1-mo3-2017-07-25",2234,"q01",108.968000
"trenz1-mo3-2017-07-25",2235,"q05",56.277000
"trenz1-mo3-2017-07-25",2236,"q02",677.221000
"trenz1-mo3-2017-07-25",2237,"q16",191.512000
"trenz1-mo3-2017-07-25",2238,"q15",42.106000
"trenz1-mo3-2017-07-25",2239,"q13",13.089000
"trenz1-mo3-2017-07-25",2240,"q12",80.540000
"trenz1-mo3-2017-07-25",2241,"q06",97.915000
"trenz1-mo3-2017-07-25",2242,"q03",75.518000
"trenz1-mo3-2017-07-25",2243,"q04",21.166000
"trenz1-mo3-2017-07-25",2244,"q18",112.758000
"trenz1-mo3-2017-07-25",2245,"q16",195.012000
"trenz1-mo3-2017-07-25",2246,"q12",84.139000
